session_id,timestamp,image_result,audio_result
7286dce2-1eee-4e71-9bb3-00165db930f4,662.000000,disgust,happy
7286dce2-1eee-4e71-9bb3-00165db930f4,667.000000,disgust,happy
7286dce2-1eee-4e71-9bb3-00165db930f4,869.000000,fear,neutral
7286dce2-1eee-4e71-9bb3-00165db930f4,890.000000,fear,neutral
5c546aee-e7c7-4fac-853a-975eafa1c33c,305.000000,fear,calm
5c546aee-e7c7-4fac-853a-975eafa1c33c,423.000000,fear,sad
5c546aee-e7c7-4fac-853a-975eafa1c33c,461.000000,fear,sad
5c546aee-e7c7-4fac-853a-975eafa1c33c,884.000000,fear,happy
5c546aee-e7c7-4fac-853a-975eafa1c33c,1162.000000,fear,happy
5c546aee-e7c7-4fac-853a-975eafa1c33c,1273.000000,fear,surprised
5c546aee-e7c7-4fac-853a-975eafa1c33c,1400.000000,fear,surprised
5c546aee-e7c7-4fac-853a-975eafa1c33c,1429.000000,neutral,surprised
5c546aee-e7c7-4fac-853a-975eafa1c33c,1488.000000,neutral,surprised
3036f55b-4165-425d-b462-656c977df376,4.000000,happy,neutral
3036f55b-4165-425d-b462-656c977df376,48.000000,happy,neutral
3036f55b-4165-425d-b462-656c977df376,156.000000,fear,neutral
3036f55b-4165-425d-b462-656c977df376,287.000000,angry,neutral
3036f55b-4165-425d-b462-656c977df376,577.000000,angry,neutral
3036f55b-4165-425d-b462-656c977df376,796.000000,angry,neutral
62227767-daae-4545-8e1d-0b0d17f27f77,23.000000,disgust,calm
62227767-daae-4545-8e1d-0b0d17f27f77,95.000000,happy,calm
62227767-daae-4545-8e1d-0b0d17f27f77,452.000000,happy,calm
62227767-daae-4545-8e1d-0b0d17f27f77,669.000000,fear,calm
62227767-daae-4545-8e1d-0b0d17f27f77,835.000000,fear,calm
62227767-daae-4545-8e1d-0b0d17f27f77,1037.000000,fear,calm
62227767-daae-4545-8e1d-0b0d17f27f77,1156.000000,fear,neutral
62227767-daae-4545-8e1d-0b0d17f27f77,1506.000000,happy,neutral
62227767-daae-4545-8e1d-0b0d17f27f77,1705.000000,happy,neutral
11e91461-0eb0-4140-afe9-ba17f63606f3,6.000000,disgust,angry
11e91461-0eb0-4140-afe9-ba17f63606f3,104.000000,disgust,happy
11e91461-0eb0-4140-afe9-ba17f63606f3,185.000000,disgust,happy
11e91461-0eb0-4140-afe9-ba17f63606f3,197.000000,disgust,happy
11e91461-0eb0-4140-afe9-ba17f63606f3,260.000000,disgust,happy
11e91461-0eb0-4140-afe9-ba17f63606f3,318.000000,disgust,happy
11e91461-0eb0-4140-afe9-ba17f63606f3,365.000000,disgust,calm
11e91461-0eb0-4140-afe9-ba17f63606f3,746.000000,disgust,angry
11e91461-0eb0-4140-afe9-ba17f63606f3,869.000000,disgust,angry
11e91461-0eb0-4140-afe9-ba17f63606f3,904.000000,fear,angry
11e91461-0eb0-4140-afe9-ba17f63606f3,908.000000,fear,angry
11e91461-0eb0-4140-afe9-ba17f63606f3,914.000000,fear,angry
11e91461-0eb0-4140-afe9-ba17f63606f3,934.000000,fear,angry
11e91461-0eb0-4140-afe9-ba17f63606f3,949.000000,fear,angry
69353107-c9ba-4c91-a8f0-551d930f4bb1,21.000000,sad,neutral
69353107-c9ba-4c91-a8f0-551d930f4bb1,217.000000,sad,neutral
69353107-c9ba-4c91-a8f0-551d930f4bb1,226.000000,neutral,neutral
69353107-c9ba-4c91-a8f0-551d930f4bb1,387.000000,neutral,neutral
69353107-c9ba-4c91-a8f0-551d930f4bb1,509.000000,fear,sad
69353107-c9ba-4c91-a8f0-551d930f4bb1,664.000000,neutral,sad
69353107-c9ba-4c91-a8f0-551d930f4bb1,863.000000,neutral,sad
69353107-c9ba-4c91-a8f0-551d930f4bb1,1308.000000,disgust,angry
69353107-c9ba-4c91-a8f0-551d930f4bb1,1421.000000,disgust,calm
69353107-c9ba-4c91-a8f0-551d930f4bb1,1471.000000,angry,calm
69353107-c9ba-4c91-a8f0-551d930f4bb1,1548.000000,angry,calm
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,4.000000,sad,happy
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,207.000000,neutral,happy
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,332.000000,disgust,happy
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,581.000000,sad,calm
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,593.000000,sad,calm
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,671.000000,sad,calm
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,814.000000,angry,calm
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,1050.000000,happy,calm
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,1061.000000,neutral,calm
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,1081.000000,neutral,calm
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,1141.000000,surprise,angry
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,1840.000000,surprise,angry
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,1897.000000,surprise,surprised
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,2035.000000,surprise,neutral
e5f3f9f2-5f49-41a9-a010-9e16e45d5a5b,2086.000000,angry,neutral
c8e486da-54d0-452a-9674-f0e3ac83c4c3,40.000000,surprise,angry
c8e486da-54d0-452a-9674-f0e3ac83c4c3,43.000000,surprise,surprised
c8e486da-54d0-452a-9674-f0e3ac83c4c3,196.000000,surprise,angry
c8e486da-54d0-452a-9674-f0e3ac83c4c3,294.000000,surprise,angry
c8e486da-54d0-452a-9674-f0e3ac83c4c3,524.000000,surprise,angry
c8e486da-54d0-452a-9674-f0e3ac83c4c3,1089.000000,surprise,angry
c8e486da-54d0-452a-9674-f0e3ac83c4c3,1217.000000,surprise,angry
c8e486da-54d0-452a-9674-f0e3ac83c4c3,1292.000000,surprise,angry
55ff6e1c-ccad-4b71-917e-c5610760ffab,484.000000,happy,sad
55ff6e1c-ccad-4b71-917e-c5610760ffab,630.000000,fear,neutral
55ff6e1c-ccad-4b71-917e-c5610760ffab,696.000000,fear,neutral
55ff6e1c-ccad-4b71-917e-c5610760ffab,844.000000,angry,angry
55ff6e1c-ccad-4b71-917e-c5610760ffab,874.000000,angry,angry
55ff6e1c-ccad-4b71-917e-c5610760ffab,1072.000000,disgust,angry
f019952e-e179-4106-a9ef-aeb2e4894438,27.000000,disgust,calm
f019952e-e179-4106-a9ef-aeb2e4894438,52.000000,happy,neutral
f019952e-e179-4106-a9ef-aeb2e4894438,234.000000,happy,neutral
f019952e-e179-4106-a9ef-aeb2e4894438,371.000000,angry,neutral
f019952e-e179-4106-a9ef-aeb2e4894438,451.000000,angry,neutral
f019952e-e179-4106-a9ef-aeb2e4894438,485.000000,angry,neutral
f019952e-e179-4106-a9ef-aeb2e4894438,533.000000,angry,neutral
f019952e-e179-4106-a9ef-aeb2e4894438,698.000000,angry,neutral
f019952e-e179-4106-a9ef-aeb2e4894438,773.000000,angry,calm
f019952e-e179-4106-a9ef-aeb2e4894438,841.000000,angry,calm
f019952e-e179-4106-a9ef-aeb2e4894438,1032.000000,angry,calm
f019952e-e179-4106-a9ef-aeb2e4894438,1161.000000,fear,calm
f019952e-e179-4106-a9ef-aeb2e4894438,1175.000000,surprise,calm
24f1772e-61bc-4d08-aa10-a8bc9729d3bc,160.000000,disgust,sad
24f1772e-61bc-4d08-aa10-a8bc9729d3bc,178.000000,disgust,neutral
24f1772e-61bc-4d08-aa10-a8bc9729d3bc,180.000000,disgust,neutral
24f1772e-61bc-4d08-aa10-a8bc9729d3bc,295.000000,disgust,neutral
24f1772e-61bc-4d08-aa10-a8bc9729d3bc,310.000000,disgust,neutral
24f1772e-61bc-4d08-aa10-a8bc9729d3bc,487.000000,disgust,neutral
24f1772e-61bc-4d08-aa10-a8bc9729d3bc,818.000000,disgust,neutral
24f1772e-61bc-4d08-aa10-a8bc9729d3bc,1142.000000,disgust,neutral
24f1772e-61bc-4d08-aa10-a8bc9729d3bc,1524.000000,disgust,calm
f93f4adf-a56e-4a62-b957-f875f4a5395c,217.000000,angry,fearful
f93f4adf-a56e-4a62-b957-f875f4a5395c,943.000000,angry,fearful
f93f4adf-a56e-4a62-b957-f875f4a5395c,1229.000000,sad,fearful
f93f4adf-a56e-4a62-b957-f875f4a5395c,1415.000000,sad,sad
f93f4adf-a56e-4a62-b957-f875f4a5395c,1800.000000,neutral,sad
f93f4adf-a56e-4a62-b957-f875f4a5395c,2222.000000,happy,sad
3de36169-2d82-4869-894f-ac94e33884cf,113.000000,surprise,surprised
3de36169-2d82-4869-894f-ac94e33884cf,170.000000,surprise,surprised
3de36169-2d82-4869-894f-ac94e33884cf,196.000000,sad,surprised
3de36169-2d82-4869-894f-ac94e33884cf,612.000000,disgust,surprised
3de36169-2d82-4869-894f-ac94e33884cf,638.000000,disgust,surprised
3de36169-2d82-4869-894f-ac94e33884cf,711.000000,neutral,surprised
3de36169-2d82-4869-894f-ac94e33884cf,775.000000,neutral,surprised
3de36169-2d82-4869-894f-ac94e33884cf,802.000000,neutral,surprised
3de36169-2d82-4869-894f-ac94e33884cf,853.000000,fear,surprised
3de36169-2d82-4869-894f-ac94e33884cf,1047.000000,fear,surprised
3de36169-2d82-4869-894f-ac94e33884cf,1186.000000,fear,surprised
3de36169-2d82-4869-894f-ac94e33884cf,1285.000000,fear,surprised
3de36169-2d82-4869-894f-ac94e33884cf,1324.000000,angry,surprised
9e01a383-1a09-4d5c-8842-841655f2bab7,162.000000,angry,angry
9e01a383-1a09-4d5c-8842-841655f2bab7,202.000000,angry,angry
9e01a383-1a09-4d5c-8842-841655f2bab7,294.000000,angry,angry
9e01a383-1a09-4d5c-8842-841655f2bab7,405.000000,happy,angry
9e01a383-1a09-4d5c-8842-841655f2bab7,512.000000,sad,angry
9e01a383-1a09-4d5c-8842-841655f2bab7,578.000000,sad,angry
9e01a383-1a09-4d5c-8842-841655f2bab7,723.000000,sad,angry
9e01a383-1a09-4d5c-8842-841655f2bab7,761.000000,disgust,angry
9e01a383-1a09-4d5c-8842-841655f2bab7,1010.000000,disgust,angry
9e01a383-1a09-4d5c-8842-841655f2bab7,1273.000000,disgust,angry
9e01a383-1a09-4d5c-8842-841655f2bab7,1291.000000,disgust,fearful
9e01a383-1a09-4d5c-8842-841655f2bab7,1686.000000,angry,neutral
9e01a383-1a09-4d5c-8842-841655f2bab7,2002.000000,angry,neutral
9e01a383-1a09-4d5c-8842-841655f2bab7,2264.000000,angry,neutral
9e01a383-1a09-4d5c-8842-841655f2bab7,2407.000000,angry,neutral
af772ed1-2b49-43f5-b7ad-63d6f6fc1021,271.000000,surprise,neutral
af772ed1-2b49-43f5-b7ad-63d6f6fc1021,279.000000,surprise,neutral
af772ed1-2b49-43f5-b7ad-63d6f6fc1021,348.000000,surprise,neutral
af772ed1-2b49-43f5-b7ad-63d6f6fc1021,353.000000,surprise,calm
af772ed1-2b49-43f5-b7ad-63d6f6fc1021,357.000000,happy,calm
af772ed1-2b49-43f5-b7ad-63d6f6fc1021,809.000000,happy,happy
af772ed1-2b49-43f5-b7ad-63d6f6fc1021,955.000000,happy,angry
af772ed1-2b49-43f5-b7ad-63d6f6fc1021,1113.000000,neutral,angry
af772ed1-2b49-43f5-b7ad-63d6f6fc1021,1115.000000,neutral,happy
af772ed1-2b49-43f5-b7ad-63d6f6fc1021,1380.000000,neutral,happy
af772ed1-2b49-43f5-b7ad-63d6f6fc1021,1432.000000,neutral,happy
91bda60b-c553-41b9-b2a5-1f208f5ba838,61.000000,happy,happy
91bda60b-c553-41b9-b2a5-1f208f5ba838,311.000000,happy,angry
91bda60b-c553-41b9-b2a5-1f208f5ba838,470.000000,happy,angry
91bda60b-c553-41b9-b2a5-1f208f5ba838,564.000000,happy,angry
91bda60b-c553-41b9-b2a5-1f208f5ba838,655.000000,happy,angry
91bda60b-c553-41b9-b2a5-1f208f5ba838,774.000000,happy,angry
91bda60b-c553-41b9-b2a5-1f208f5ba838,1122.000000,happy,surprised
91bda60b-c553-41b9-b2a5-1f208f5ba838,1415.000000,neutral,fearful
91bda60b-c553-41b9-b2a5-1f208f5ba838,1448.000000,neutral,fearful
91bda60b-c553-41b9-b2a5-1f208f5ba838,2108.000000,neutral,fearful
91bda60b-c553-41b9-b2a5-1f208f5ba838,2126.000000,neutral,fearful
91bda60b-c553-41b9-b2a5-1f208f5ba838,2147.000000,neutral,fearful
3d3392ae-33e4-4f7e-a714-40ae1d6a6c80,4.000000,happy,angry
3d3392ae-33e4-4f7e-a714-40ae1d6a6c80,353.000000,happy,angry
3d3392ae-33e4-4f7e-a714-40ae1d6a6c80,418.000000,happy,angry
3d3392ae-33e4-4f7e-a714-40ae1d6a6c80,539.000000,neutral,angry
3d3392ae-33e4-4f7e-a714-40ae1d6a6c80,1053.000000,neutral,angry
3d3392ae-33e4-4f7e-a714-40ae1d6a6c80,1076.000000,surprise,angry
3d3392ae-33e4-4f7e-a714-40ae1d6a6c80,1178.000000,surprise,angry
4f6e558e-a833-469a-92be-ef0a6c718443,40.000000,disgust,angry
4f6e558e-a833-469a-92be-ef0a6c718443,188.000000,disgust,angry
4f6e558e-a833-469a-92be-ef0a6c718443,455.000000,disgust,angry
4f6e558e-a833-469a-92be-ef0a6c718443,599.000000,disgust,angry
4f6e558e-a833-469a-92be-ef0a6c718443,1099.000000,disgust,angry
4f6e558e-a833-469a-92be-ef0a6c718443,1600.000000,disgust,sad
4f6e558e-a833-469a-92be-ef0a6c718443,2251.000000,disgust,sad
4c42e571-6ff7-46b3-8582-4e39e9314af3,23.000000,disgust,fearful
4c42e571-6ff7-46b3-8582-4e39e9314af3,101.000000,disgust,fearful
4c42e571-6ff7-46b3-8582-4e39e9314af3,142.000000,disgust,fearful
4c42e571-6ff7-46b3-8582-4e39e9314af3,186.000000,disgust,surprised
4c42e571-6ff7-46b3-8582-4e39e9314af3,306.000000,disgust,neutral
4c42e571-6ff7-46b3-8582-4e39e9314af3,645.000000,neutral,happy
4c42e571-6ff7-46b3-8582-4e39e9314af3,648.000000,neutral,happy
4c42e571-6ff7-46b3-8582-4e39e9314af3,877.000000,neutral,surprised
4c42e571-6ff7-46b3-8582-4e39e9314af3,1090.000000,neutral,happy
4c42e571-6ff7-46b3-8582-4e39e9314af3,1300.000000,angry,happy
8aa142ba-a20b-4b4b-85dc-98d74fe17c99,31.000000,neutral,neutral
8aa142ba-a20b-4b4b-85dc-98d74fe17c99,242.000000,neutral,neutral
8aa142ba-a20b-4b4b-85dc-98d74fe17c99,349.000000,neutral,calm
8aa142ba-a20b-4b4b-85dc-98d74fe17c99,447.000000,neutral,calm
8aa142ba-a20b-4b4b-85dc-98d74fe17c99,923.000000,neutral,calm
8aa142ba-a20b-4b4b-85dc-98d74fe17c99,1011.000000,surprise,calm
8aa142ba-a20b-4b4b-85dc-98d74fe17c99,1096.000000,surprise,calm
8aa142ba-a20b-4b4b-85dc-98d74fe17c99,1439.000000,fear,calm
c6615c24-a8c2-4b7c-8c09-0503c9e1b240,448.000000,happy,calm
c6615c24-a8c2-4b7c-8c09-0503c9e1b240,496.000000,happy,calm
c6615c24-a8c2-4b7c-8c09-0503c9e1b240,602.000000,happy,happy
c6615c24-a8c2-4b7c-8c09-0503c9e1b240,625.000000,happy,happy
c6615c24-a8c2-4b7c-8c09-0503c9e1b240,838.000000,happy,neutral
c6615c24-a8c2-4b7c-8c09-0503c9e1b240,941.000000,happy,neutral
c6615c24-a8c2-4b7c-8c09-0503c9e1b240,1402.000000,happy,neutral
c6615c24-a8c2-4b7c-8c09-0503c9e1b240,1579.000000,happy,neutral
c6615c24-a8c2-4b7c-8c09-0503c9e1b240,1770.000000,happy,neutral
201db665-a22a-401e-84a9-60668f0fdf5a,224.000000,sad,angry
201db665-a22a-401e-84a9-60668f0fdf5a,830.000000,sad,angry
201db665-a22a-401e-84a9-60668f0fdf5a,999.000000,sad,surprised
201db665-a22a-401e-84a9-60668f0fdf5a,1114.000000,sad,surprised
201db665-a22a-401e-84a9-60668f0fdf5a,1328.000000,sad,angry
201db665-a22a-401e-84a9-60668f0fdf5a,1490.000000,sad,angry
201db665-a22a-401e-84a9-60668f0fdf5a,1545.000000,sad,neutral
201db665-a22a-401e-84a9-60668f0fdf5a,1563.000000,sad,neutral
201db665-a22a-401e-84a9-60668f0fdf5a,1577.000000,neutral,neutral
201db665-a22a-401e-84a9-60668f0fdf5a,1691.000000,happy,sad
201db665-a22a-401e-84a9-60668f0fdf5a,2063.000000,fear,sad
ef9d200f-d5cb-470f-97fe-933f3c0a1c2b,164.000000,fear,sad
ef9d200f-d5cb-470f-97fe-933f3c0a1c2b,469.000000,fear,neutral
ef9d200f-d5cb-470f-97fe-933f3c0a1c2b,711.000000,fear,angry
ef9d200f-d5cb-470f-97fe-933f3c0a1c2b,724.000000,fear,fearful
ef9d200f-d5cb-470f-97fe-933f3c0a1c2b,747.000000,fear,surprised
ef9d200f-d5cb-470f-97fe-933f3c0a1c2b,1066.000000,fear,surprised
ef9d200f-d5cb-470f-97fe-933f3c0a1c2b,1116.000000,surprise,neutral
ef9d200f-d5cb-470f-97fe-933f3c0a1c2b,1328.000000,surprise,neutral
ef9d200f-d5cb-470f-97fe-933f3c0a1c2b,1415.000000,surprise,neutral
ef9d200f-d5cb-470f-97fe-933f3c0a1c2b,1927.000000,surprise,sad
ef9d200f-d5cb-470f-97fe-933f3c0a1c2b,1946.000000,sad,sad
4c3c8584-0381-4c20-9aaa-c630df95b73a,351.000000,neutral,fearful
4c3c8584-0381-4c20-9aaa-c630df95b73a,383.000000,neutral,fearful
4c3c8584-0381-4c20-9aaa-c630df95b73a,392.000000,neutral,fearful
4c3c8584-0381-4c20-9aaa-c630df95b73a,415.000000,sad,fearful
4c3c8584-0381-4c20-9aaa-c630df95b73a,512.000000,happy,happy
4c3c8584-0381-4c20-9aaa-c630df95b73a,706.000000,happy,happy
4c3c8584-0381-4c20-9aaa-c630df95b73a,736.000000,happy,surprised
4c3c8584-0381-4c20-9aaa-c630df95b73a,856.000000,happy,surprised
4c3c8584-0381-4c20-9aaa-c630df95b73a,899.000000,neutral,surprised
4c3c8584-0381-4c20-9aaa-c630df95b73a,981.000000,neutral,surprised
4c3c8584-0381-4c20-9aaa-c630df95b73a,1448.000000,neutral,surprised
4c3c8584-0381-4c20-9aaa-c630df95b73a,1945.000000,neutral,surprised
4c3c8584-0381-4c20-9aaa-c630df95b73a,2095.000000,neutral,surprised
4c3c8584-0381-4c20-9aaa-c630df95b73a,2132.000000,neutral,surprised
0722dee4-08d7-4dfe-a7da-4e0604ea21ef,119.000000,disgust,sad
0722dee4-08d7-4dfe-a7da-4e0604ea21ef,125.000000,disgust,neutral
0722dee4-08d7-4dfe-a7da-4e0604ea21ef,468.000000,sad,sad
0722dee4-08d7-4dfe-a7da-4e0604ea21ef,1896.000000,sad,happy
0722dee4-08d7-4dfe-a7da-4e0604ea21ef,1936.000000,sad,happy
0722dee4-08d7-4dfe-a7da-4e0604ea21ef,2257.000000,surprise,happy
0722dee4-08d7-4dfe-a7da-4e0604ea21ef,2299.000000,sad,neutral
6160c910-2620-4ed7-bc0b-bf1e4875b1eb,760.000000,surprise,happy
6160c910-2620-4ed7-bc0b-bf1e4875b1eb,915.000000,surprise,happy
6160c910-2620-4ed7-bc0b-bf1e4875b1eb,958.000000,surprise,happy
6160c910-2620-4ed7-bc0b-bf1e4875b1eb,1059.000000,surprise,fearful
6160c910-2620-4ed7-bc0b-bf1e4875b1eb,1158.000000,angry,angry
6431cbf7-644c-485f-b3e3-397671ae0746,806.000000,neutral,happy
6431cbf7-644c-485f-b3e3-397671ae0746,868.000000,neutral,surprised
6431cbf7-644c-485f-b3e3-397671ae0746,970.000000,fear,surprised
6431cbf7-644c-485f-b3e3-397671ae0746,1047.000000,fear,surprised
6431cbf7-644c-485f-b3e3-397671ae0746,1172.000000,fear,happy
6431cbf7-644c-485f-b3e3-397671ae0746,1245.000000,fear,happy
6431cbf7-644c-485f-b3e3-397671ae0746,1310.000000,fear,angry
6431cbf7-644c-485f-b3e3-397671ae0746,1323.000000,happy,surprised
6431cbf7-644c-485f-b3e3-397671ae0746,1458.000000,happy,surprised
6431cbf7-644c-485f-b3e3-397671ae0746,1669.000000,happy,fearful
6431cbf7-644c-485f-b3e3-397671ae0746,1894.000000,neutral,fearful
c1b47967-2e59-4c5a-ad26-ae1171c65446,37.000000,disgust,sad
c1b47967-2e59-4c5a-ad26-ae1171c65446,92.000000,disgust,sad
c1b47967-2e59-4c5a-ad26-ae1171c65446,290.000000,angry,sad
c1b47967-2e59-4c5a-ad26-ae1171c65446,523.000000,angry,angry
c1b47967-2e59-4c5a-ad26-ae1171c65446,565.000000,neutral,angry
c1b47967-2e59-4c5a-ad26-ae1171c65446,723.000000,neutral,angry
c1b47967-2e59-4c5a-ad26-ae1171c65446,748.000000,neutral,angry
c1b47967-2e59-4c5a-ad26-ae1171c65446,789.000000,neutral,angry
c1b47967-2e59-4c5a-ad26-ae1171c65446,1092.000000,disgust,sad
c1b47967-2e59-4c5a-ad26-ae1171c65446,1265.000000,disgust,happy
c1b47967-2e59-4c5a-ad26-ae1171c65446,2070.000000,disgust,happy
c1b47967-2e59-4c5a-ad26-ae1171c65446,2133.000000,sad,happy
c1b47967-2e59-4c5a-ad26-ae1171c65446,2159.000000,sad,happy
0979de23-8681-40b8-ad7f-aabf776af5b5,132.000000,disgust,calm
0979de23-8681-40b8-ad7f-aabf776af5b5,270.000000,disgust,sad
0979de23-8681-40b8-ad7f-aabf776af5b5,285.000000,disgust,sad
0979de23-8681-40b8-ad7f-aabf776af5b5,368.000000,disgust,sad
0979de23-8681-40b8-ad7f-aabf776af5b5,378.000000,disgust,sad
0979de23-8681-40b8-ad7f-aabf776af5b5,461.000000,disgust,sad
0979de23-8681-40b8-ad7f-aabf776af5b5,625.000000,disgust,sad
0979de23-8681-40b8-ad7f-aabf776af5b5,857.000000,disgust,sad
0979de23-8681-40b8-ad7f-aabf776af5b5,973.000000,disgust,calm
716fc5fb-d142-4dad-b52a-21620616d75d,38.000000,surprise,neutral
716fc5fb-d142-4dad-b52a-21620616d75d,501.000000,surprise,neutral
716fc5fb-d142-4dad-b52a-21620616d75d,623.000000,surprise,neutral
716fc5fb-d142-4dad-b52a-21620616d75d,989.000000,surprise,neutral
716fc5fb-d142-4dad-b52a-21620616d75d,1869.000000,surprise,neutral
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,117.000000,disgust,neutral
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,157.000000,disgust,happy
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,219.000000,disgust,happy
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,224.000000,sad,happy
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,680.000000,angry,happy
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,686.000000,sad,happy
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,686.000000,sad,happy
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,813.000000,sad,happy
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,923.000000,fear,happy
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,990.000000,angry,happy
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,1004.000000,angry,happy
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,1105.000000,angry,angry
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,1216.000000,angry,angry
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,1252.000000,angry,angry
9fa4416e-7800-43e6-a1a5-0fa1052d74f5,1333.000000,angry,sad
d5e62e99-575f-45b8-b24c-b2178ffae82e,616.000000,sad,surprised
d5e62e99-575f-45b8-b24c-b2178ffae82e,630.000000,sad,surprised
d5e62e99-575f-45b8-b24c-b2178ffae82e,1127.000000,sad,surprised
d5e62e99-575f-45b8-b24c-b2178ffae82e,1215.000000,sad,surprised
d5e62e99-575f-45b8-b24c-b2178ffae82e,1883.000000,sad,surprised
d5e62e99-575f-45b8-b24c-b2178ffae82e,2438.000000,sad,surprised
159671a3-6ac5-4b8e-a56d-47f0a23d9e8d,49.000000,fear,calm
159671a3-6ac5-4b8e-a56d-47f0a23d9e8d,654.000000,fear,calm
159671a3-6ac5-4b8e-a56d-47f0a23d9e8d,858.000000,fear,calm
159671a3-6ac5-4b8e-a56d-47f0a23d9e8d,1043.000000,fear,calm
159671a3-6ac5-4b8e-a56d-47f0a23d9e8d,1100.000000,fear,calm
159671a3-6ac5-4b8e-a56d-47f0a23d9e8d,1159.000000,fear,fearful
159671a3-6ac5-4b8e-a56d-47f0a23d9e8d,1160.000000,fear,sad
159671a3-6ac5-4b8e-a56d-47f0a23d9e8d,1391.000000,fear,surprised
159671a3-6ac5-4b8e-a56d-47f0a23d9e8d,1396.000000,happy,surprised
159671a3-6ac5-4b8e-a56d-47f0a23d9e8d,1450.000000,happy,surprised
1b335eac-0b10-40f1-8240-bc97e94fd3ee,108.000000,angry,happy
1b335eac-0b10-40f1-8240-bc97e94fd3ee,511.000000,angry,happy
1b335eac-0b10-40f1-8240-bc97e94fd3ee,818.000000,angry,happy
1b335eac-0b10-40f1-8240-bc97e94fd3ee,916.000000,angry,happy
1b335eac-0b10-40f1-8240-bc97e94fd3ee,1178.000000,angry,happy
1b335eac-0b10-40f1-8240-bc97e94fd3ee,1485.000000,angry,sad
8f0c2136-e8ee-43c1-bb11-a950ebd3a246,171.000000,neutral,calm
8f0c2136-e8ee-43c1-bb11-a950ebd3a246,250.000000,sad,calm
8f0c2136-e8ee-43c1-bb11-a950ebd3a246,259.000000,sad,happy
8f0c2136-e8ee-43c1-bb11-a950ebd3a246,684.000000,sad,sad
8f0c2136-e8ee-43c1-bb11-a950ebd3a246,978.000000,disgust,sad
8f0c2136-e8ee-43c1-bb11-a950ebd3a246,1490.000000,disgust,sad
8f0c2136-e8ee-43c1-bb11-a950ebd3a246,2087.000000,disgust,sad
8f0c2136-e8ee-43c1-bb11-a950ebd3a246,2126.000000,disgust,sad
8f0c2136-e8ee-43c1-bb11-a950ebd3a246,2296.000000,disgust,sad
0d4bb3e7-9c41-435f-888c-a4e5e99ffa9a,716.000000,fear,surprised
0d4bb3e7-9c41-435f-888c-a4e5e99ffa9a,1564.000000,fear,surprised
0d4bb3e7-9c41-435f-888c-a4e5e99ffa9a,1614.000000,fear,surprised
0d4bb3e7-9c41-435f-888c-a4e5e99ffa9a,1697.000000,fear,surprised
0d4bb3e7-9c41-435f-888c-a4e5e99ffa9a,1815.000000,fear,surprised
0d4bb3e7-9c41-435f-888c-a4e5e99ffa9a,1846.000000,fear,surprised
0d4bb3e7-9c41-435f-888c-a4e5e99ffa9a,2029.000000,fear,surprised
0d4bb3e7-9c41-435f-888c-a4e5e99ffa9a,2105.000000,fear,surprised
d4a7117c-bceb-4286-b0f5-4773487588d1,96.000000,angry,fearful
d4a7117c-bceb-4286-b0f5-4773487588d1,101.000000,angry,neutral
d4a7117c-bceb-4286-b0f5-4773487588d1,114.000000,angry,sad
d4a7117c-bceb-4286-b0f5-4773487588d1,122.000000,disgust,sad
d4a7117c-bceb-4286-b0f5-4773487588d1,256.000000,fear,fearful
d4a7117c-bceb-4286-b0f5-4773487588d1,380.000000,neutral,happy
d4a7117c-bceb-4286-b0f5-4773487588d1,478.000000,disgust,surprised
d4a7117c-bceb-4286-b0f5-4773487588d1,637.000000,disgust,fearful
d4a7117c-bceb-4286-b0f5-4773487588d1,960.000000,disgust,happy
9dbad28e-6753-4a03-b3e3-4e5c3c0b3eb1,289.000000,disgust,fearful
9dbad28e-6753-4a03-b3e3-4e5c3c0b3eb1,341.000000,disgust,neutral
